time,cpu_util
2025-12-29 11:15:00,7307.1184
2025-12-29 11:20:00,6779.5103
2025-12-29 11:25:00,6722.2967
2025-12-29 11:30:00,6791.852
2025-12-29 11:35:00,6919.9747
2025-12-29 11:40:00,7168.3268
2025-12-29 11:45:00,8219.5928
2025-12-29 11:50:00,8594.0935
2025-12-29 11:55:00,8880.3097
2025-12-29 12:00:00,9363.6543
2025-12-29 12:05:00,8501.7768
2025-12-29 12:10:00,8836.8949
2025-12-29 12:15:00,8971.9438
2025-12-29 12:20:00,8795.2097
2025-12-29 12:25:00,8928.2476
2025-12-29 12:30:00,8867.8776
2025-12-29 12:35:00,9330.3261
2025-12-29 12:40:00,9123.7377
2025-12-29 12:45:00,9149.241
2025-12-29 12:50:00,9117.3767
2025-12-29 12:55:00,8678.1808
2025-12-29 13:00:00,8559.1966
2025-12-29 13:05:00,8500.4071
2025-12-29 13:10:00,8145.1387
2025-12-29 13:15:00,7747.4679
2025-12-29 13:20:00,7483.4541
2025-12-29 13:25:00,7193.0477
2025-12-29 13:30:00,7206.0031
2025-12-29 13:35:00,7177.9855
2025-12-29 13:40:00,6899.2653
2025-12-29 13:45:00,6627.5613
2025-12-29 13:50:00,6664.5529
2025-12-29 13:55:00,6293.2692
2025-12-29 14:00:00,6091.2682
2025-12-29 14:05:00,5937.1167
2025-12-29 14:10:00,5751.6819
2025-12-29 14:15:00,5610.7838
2025-12-29 14:20:00,5485.6678
2025-12-29 14:25:00,5374.5256
2025-12-29 14:30:00,5275.765
2025-12-29 14:35:00,5212.7369
2025-12-29 14:40:00,5108.4153
2025-12-29 14:45:00,4993.2319
2025-12-29 14:50:00,4890.7815
2025-12-29 14:55:00,4799.6405
2025-12-29 15:00:00,4718.5474
2025-12-29 15:05:00,4798.4394
2025-12-29 15:10:00,4739.9045
2025-12-29 15:15:00,4604.6465
2025-12-29 15:20:00,4567.3677
2025-12-29 15:25:00,4511.8617
2025-12-29 15:30:00,4420.9566
2025-12-29 15:35:00,4320.7472
2025-12-29 15:40:00,4292.2454
2025-12-29 15:45:00,4289.1603
2025-12-29 15:50:00,4309.8186
2025-12-29 15:55:00,4304.8146
2025-12-29 16:00:00,4401.2078
2025-12-29 16:05:00,4342.7224
2025-12-29 16:10:00,4311.8486
2025-12-29 16:15:00,4223.686
2025-12-29 16:20:00,4228.0895
2025-12-29 16:25:00,4149.0873
2025-12-29 16:30:00,4161.634
2025-12-29 16:35:00,4172.8102
2025-12-29 16:40:00,4160.4982
2025-12-29 16:45:00,4088.8937
2025-12-29 16:50:00,4108.0072
2025-12-29 16:55:00,4081.5653
2025-12-29 17:00:00,4058.0101
2025-12-29 17:05:00,4080.4918
2025-12-29 17:10:00,4057.0553
2025-12-29 17:15:00,4036.1768
2025-12-29 17:20:00,4038.7782
2025-12-29 17:25:00,4086.7298
2025-12-29 17:30:00,3970.8292
2025-12-29 17:35:00,3822.3423
2025-12-29 17:40:00,3918.4489
