time,cpu_util
2025-12-29 11:15:00,7307.1184
2025-12-29 11:20:00,6807.0664
2025-12-29 11:25:00,6746.3929
2025-12-29 11:30:00,6799.7287
2025-12-29 11:35:00,6902.1908
2025-12-29 11:40:00,7097.1772
2025-12-29 11:45:00,7881.9424
2025-12-29 11:50:00,8188.0547
2025-12-29 11:55:00,8426.1294
2025-12-29 12:00:00,8782.6265
2025-12-29 12:05:00,8307.563
2025-12-29 12:10:00,8521.284
2025-12-29 12:15:00,8622.4378
2025-12-29 12:20:00,8552.5148
2025-12-29 12:25:00,8638.4469
2025-12-29 12:30:00,8627.0196
2025-12-29 12:35:00,8864.4481
2025-12-29 12:40:00,8795.5423
2025-12-29 12:45:00,8824.9878
2025-12-29 12:50:00,8828.1882
2025-12-29 12:55:00,8659.3394
2025-12-29 13:00:00,8612.2271
2025-12-29 13:05:00,8586.8394
2025-12-29 13:10:00,8448.6675
2025-12-29 13:15:00,8290.0318
2025-12-29 13:20:00,8174.0073
2025-12-29 13:25:00,8046.5563
2025-12-29 13:30:00,8018.396
2025-12-29 13:35:00,7979.3216
2025-12-29 13:40:00,7862.319
2025-12-29 13:45:00,7745.0938
2025-12-29 13:50:00,7718.6259
2025-12-29 13:55:00,7575.3545
2025-12-29 14:00:00,7476.8445
2025-12-29 14:05:00,7390.94
2025-12-29 14:10:00,7296.5669
2025-12-29 14:15:00,7213.6146
2025-12-29 14:20:00,7135.0371
2025-12-29 14:25:00,7060.4996
2025-12-29 14:30:00,6989.7009
2025-12-29 14:35:00,6928.3936
2025-12-29 14:40:00,6858.4939
2025-12-29 14:45:00,6786.6169
2025-12-29 14:50:00,6718.0205
2025-12-29 14:55:00,6652.4821
2025-12-29 15:00:00,6589.8086
2025-12-29 15:05:00,6562.7188
2025-12-29 15:10:00,6509.2141
2025-12-29 15:15:00,6440.543
2025-12-29 15:20:00,6391.6826
2025-12-29 15:25:00,6340.2486
2025-12-29 15:30:00,6282.5756
2025-12-29 15:35:00,6223.332
2025-12-29 15:40:00,6177.9496
2025-12-29 15:45:00,6138.4367
2025-12-29 15:50:00,6104.6959
2025-12-29 15:55:00,6067.8599
2025-12-29 16:00:00,6050.5003
2025-12-29 16:05:00,6008.0669
2025-12-29 16:10:00,5970.7766
2025-12-29 16:15:00,5924.2311
2025-12-29 16:20:00,5893.3328
2025-12-29 16:25:00,5849.4792
2025-12-29 16:30:00,5820.7641
2025-12-29 16:35:00,5792.9386
2025-12-29 16:40:00,5762.3638
2025-12-29 16:45:00,5723.0327
2025-12-29 16:50:00,5697.9352
2025-12-29 16:55:00,5666.8042
2025-12-29 17:00:00,5636.5691
2025-12-29 17:05:00,5613.8015
2025-12-29 17:10:00,5585.1424
2025-12-29 17:15:00,5557.2767
2025-12-29 17:20:00,5533.2843
2025-12-29 17:25:00,5516.5651
2025-12-29 17:30:00,5477.5077
2025-12-29 17:35:00,5433.047
2025-12-29 17:40:00,5421.8493
2025-12-29 17:45:00,5414.5236
2025-12-29 17:50:00,5415.0207
2025-12-29 17:55:00,5423.8402
2025-12-29 18:00:00,5416.7053
2025-12-29 18:05:00,5417.1559
2025-12-29 18:10:00,5421.5427
2025-12-29 18:15:00,5429.9298
2025-12-29 18:20:00,5442.389
2025-12-29 18:25:00,5450.3277
2025-12-29 18:30:00,5450.2899
2025-12-29 18:35:00,5450.253
2025-12-29 18:40:00,5450.2169
2025-12-29 18:45:00,5453.8828
2025-12-29 18:50:00,5453.7986
2025-12-29 18:55:00,5446.9525
2025-12-29 19:00:00,5437.1383
2025-12-29 19:05:00,5433.8686
2025-12-29 19:10:00,5441.3196
2025-12-29 19:15:00,5428.9226
2025-12-29 19:20:00,5444.2068
2025-12-29 19:25:00,5429.2565
2025-12-29 19:30:00,5417.3028
2025-12-29 19:35:00,5414.4336
2025-12-29 19:40:00,5402.8461
2025-12-29 19:45:00,5391.4881
2025-12-29 19:50:00,5395.5055
2025-12-29 19:55:00,5399.445
2025-12-29 20:00:00,5396.8953
2025-12-29 20:05:00,5404.1859
2025-12-29 20:10:00,5401.6162
2025-12-29 20:15:00,5396.1782
2025-12-29 20:20:00,5403.3254
2025-12-29 20:25:00,5410.341
2025-12-29 20:30:00,5410.7704
2025-12-29 20:35:00,5402.6707
2025-12-29 20:40:00,5400.2212
2025-12-29 20:45:00,5400.7565
2025-12-29 20:50:00,5387.9988
2025-12-29 20:55:00,5377.853
2025-12-29 21:00:00,5365.5106
2025-12-29 21:05:00,5358.2165
2025-12-29 21:10:00,5348.5857
2025-12-29 21:15:00,5355.7588
2025-12-29 21:20:00,5351.2561
2025-12-29 21:25:00,5331.4088
2025-12-29 21:30:00,5317.8261
2025-12-29 21:35:00,5322.1082
2025-12-29 21:40:00,5326.3202
2025-12-29 21:45:00,5327.5936
2025-12-29 21:50:00,5331.7005
2025-12-29 21:55:00,5332.9038
2025-12-29 22:00:00,5317.757
2025-12-29 22:05:00,5300.9494
2025-12-29 22:10:00,5297.2565
2025-12-29 22:15:00,5286.7625
2025-12-29 22:20:00,5291.1491
2025-12-29 22:25:00,5290.105
2025-12-29 22:30:00,5277.8089
2025-12-29 22:35:00,5282.2162
2025-12-29 22:40:00,5281.2765
2025-12-29 22:45:00,5275.5855
2025-12-29 22:50:00,5265.6777
2025-12-29 22:55:00,5270.115
2025-12-29 23:00:00,5269.3114
2025-12-29 23:05:00,5266.1265
2025-12-29 23:10:00,5258.5595
2025-12-29 23:15:00,5257.8779
2025-12-29 23:20:00,5257.206
2025-12-29 23:25:00,5251.9599
2025-12-29 23:30:00,5244.6679
2025-12-29 23:35:00,5235.4687
2025-12-29 23:40:00,5219.3046
2025-12-29 23:45:00,5210.4245
2025-12-29 23:50:00,5201.6663
2025-12-29 23:55:00,5189.3582
2025-12-30 00:00:00,5251.0514
2025-12-30 00:05:00,5260.7178
2025-12-30 00:10:00,5306.451
2025-12-30 00:15:00,5331.3672
2025-12-30 00:20:00,5340.1858
2025-12-30 00:25:00,5326.9477
2025-12-30 00:30:00,5338.5618
2025-12-30 00:35:00,5347.2066
2025-12-30 00:40:00,5345.7881
2025-12-30 00:45:00,5369.7432
2025-12-30 00:50:00,5372.833
2025-12-30 00:55:00,5366.9654
2025-12-30 01:00:00,5349.2469
2025-12-30 01:05:00,5341.6753
2025-12-30 01:10:00,5325.7668
2025-12-30 01:15:00,5316.6081
2025-12-30 01:20:00,5311.3365
2025-12-30 01:25:00,5310.2742
2025-12-30 01:30:00,5309.225
2025-12-30 01:35:00,5306.0816
2025-12-30 01:40:00,5299.0733
2025-12-30 01:45:00,5290.3427
2025-12-30 01:50:00,5280.0027
2025-12-30 01:55:00,5263.7291
2025-12-30 02:00:00,5239.546
2025-12-30 02:05:00,5211.3553
2025-12-30 02:10:00,5180.1446
2025-12-30 02:15:00,5151.2058
2025-12-30 02:20:00,5124.8039
2025-12-30 02:25:00,5093.5076
2025-12-30 02:30:00,5064.9121
2025-12-30 02:35:00,5036.6454
2025-12-30 02:40:00,5008.7031
2025-12-30 02:45:00,4979.3006
2025-12-30 02:50:00,4951.3841
2025-12-30 02:55:00,4925.7315
2025-12-30 03:00:00,4900.367
2025-12-30 03:05:00,4875.2866
2025-12-30 03:10:00,4849.168
2025-12-30 03:15:00,4821.0666
2025-12-30 03:20:00,4790.6085
2025-12-30 03:25:00,4759.4202
2025-12-30 03:30:00,4730.4336
2025-12-30 03:35:00,4702.6406
2025-12-30 03:40:00,4673.8664
2025-12-30 03:45:00,4647.6435
2025-12-30 03:50:00,4630.8414
2025-12-30 03:55:00,4604.1508
2025-12-30 04:00:00,4579.7498
2025-12-30 04:05:00,4555.6074
2025-12-30 04:10:00,4530.1892
2025-12-30 04:15:00,4505.0384
2025-12-30 04:20:00,4488.705
2025-12-30 04:25:00,4468.6109
2025-12-30 04:30:00,4450.962
2025-12-30 04:35:00,4433.496
2025-12-30 04:40:00,4421.7653
2025-12-30 04:45:00,4404.6148
2025-12-30 04:50:00,4384.7595
2025-12-30 04:55:00,4362.2211
2025-12-30 05:00:00,4342.1563
2025-12-30 05:05:00,4327.4346
2025-12-30 05:10:00,4316.6798
2025-12-30 05:15:00,4316.2897
2025-12-30 05:20:00,4302.7556
2025-12-30 05:25:00,4286.083
2025-12-30 05:30:00,4276.809
2025-12-30 05:35:00,4269.9149
2025-12-30 05:40:00,4263.0886
2025-12-30 05:45:00,4266.2992
2025-12-30 05:50:00,4262.0372
2025-12-30 05:55:00,4266.954
2025-12-30 06:00:00,4266.9328
2025-12-30 06:05:00,4261.4244
2025-12-30 06:10:00,4257.2391
2025-12-30 06:15:00,4257.2879
2025-12-30 06:20:00,4265.8256
2025-12-30 06:25:00,4267.3453
2025-12-30 06:30:00,4267.3216
2025-12-30 06:35:00,4313.8874
2025-12-30 06:40:00,4332.6769
2025-12-30 06:45:00,4351.2902
2025-12-30 06:50:00,4367.3792
2025-12-30 06:55:00,4385.6632
2025-12-30 07:00:00,4438.6802
2025-12-30 07:05:00,4464.1092
2025-12-30 07:10:00,4512.3562
2025-12-30 07:15:00,4564.1344
2025-12-30 07:20:00,4583.2781
2025-12-30 07:25:00,4630.3795
2025-12-30 07:30:00,4694.0737
2025-12-30 07:35:00,4663.1394
2025-12-30 07:40:00,4698.6762
2025-12-30 07:45:00,4761.4936
2025-12-30 07:50:00,4823.7454
2025-12-30 07:55:00,4851.6785
2025-12-30 08:00:00,4900.146
2025-12-30 08:05:00,4948.1809
2025-12-30 08:10:00,4995.7901
2025-12-30 08:15:00,5039.1019
2025-12-30 08:20:00,5085.8996
2025-12-30 08:25:00,5132.2861
2025-12-30 08:30:00,5147.0291
2025-12-30 08:35:00,5172.3261
2025-12-30 08:40:00,5194.5389
2025-12-30 08:45:00,5185.5838
2025-12-30 08:50:00,5207.6214
2025-12-30 08:55:00,5248.8345
2025-12-30 09:00:00,5306.1069
2025-12-30 09:05:00,5358.4872
2025-12-30 09:10:00,5394.8465
2025-12-30 09:15:00,5450.8226
2025-12-30 09:20:00,5501.9476
2025-12-30 09:25:00,5557.0052
2025-12-30 09:30:00,5591.7808
2025-12-30 09:35:00,5626.2628
2025-12-30 09:40:00,5650.7236
2025-12-30 09:45:00,5684.6929
2025-12-30 09:50:00,5705.7527
2025-12-30 09:55:00,5739.2403
2025-12-30 10:00:00,5754.4404
2025-12-30 10:05:00,5794.7528
2025-12-30 10:10:00,5831.0189
2025-12-30 10:15:00,5866.9858
2025-12-30 10:20:00,5881.2493
2025-12-30 10:25:00,5880.2079
2025-12-30 10:30:00,5912.1607
2025-12-30 10:35:00,5937.3346
2025-12-30 10:40:00,5979.8435
2025-12-30 10:45:00,6022.008
2025-12-30 10:50:00,6067.8687
2025-12-30 10:55:00,6095.0332
2025-12-30 11:00:00,6112.9616
2025-12-30 11:05:00,6153.9972
2025-12-30 11:10:00,6174.3413
2025-12-30 11:15:00,6173.2782
2025-12-30 11:20:00,6187.8857
2025-12-30 11:25:00,6228.1832
2025-12-30 11:30:00,6250.9017
2025-12-30 11:35:00,6286.8818
2025-12-30 11:40:00,6322.5782
2025-12-30 11:45:00,6331.133
2025-12-30 11:50:00,6356.1646
2025-12-30 11:55:00,6364.4813
2025-12-30 12:00:00,6362.2343
2025-12-30 12:05:00,6386.9571
2025-12-30 12:10:00,6402.6648
2025-12-30 12:15:00,6430.2957
2025-12-30 12:20:00,6443.0275
2025-12-30 12:25:00,6464.0271
2025-12-30 12:30:00,6473.9875
2025-12-30 12:35:00,6486.3914
2025-12-30 12:40:00,6510.0886
2025-12-30 12:45:00,6505.1793
2025-12-30 12:50:00,6546.3885
2025-12-30 12:55:00,6563.6666
2025-12-30 13:00:00,6583.7099
2025-12-30 13:05:00,6600.7089
2025-12-30 13:10:00,6609.7127
2025-12-30 13:15:00,6629.389
2025-12-30 13:20:00,6648.9173
2025-12-30 13:25:00,6655.2212
2025-12-30 13:30:00,6666.3229
2025-12-30 13:35:00,6677.3417
2025-12-30 13:40:00,6688.2783
2025-12-30 13:45:00,6696.6616
2025-12-30 13:50:00,6696.2292
2025-12-30 13:55:00,6681.3836
2025-12-30 14:00:00,6677.279
2025-12-30 14:05:00,6665.2604
2025-12-30 14:10:00,6661.2644
2025-12-30 14:15:00,6665.1863
2025-12-30 14:20:00,6661.2009
2025-12-30 14:25:00,6652.2732
2025-12-30 14:30:00,6640.482
2025-12-30 14:35:00,6634.9265
2025-12-30 14:40:00,6627.7617
2025-12-30 14:45:00,6624.0267
2025-12-30 14:50:00,6620.3187
2025-12-30 14:55:00,6602.6449
2025-12-30 15:00:00,6584.0403
2025-12-30 15:05:00,6574.1753
2025-12-30 15:10:00,6561.6191
2025-12-30 15:15:00,6542.3223
2025-12-30 15:20:00,6525.22
2025-12-30 15:25:00,6515.7528
2025-12-30 15:30:00,6496.7972
2025-12-30 15:35:00,6495.6814
2025-12-30 15:40:00,6485.0179
2025-12-30 15:45:00,6494.3653
2025-12-30 15:50:00,6479.9172
2025-12-30 15:55:00,6480.7827
2025-12-30 16:00:00,6477.9832
2025-12-30 16:05:00,6466.1544
2025-12-30 16:10:00,6447.6633
2025-12-30 16:15:00,6434.7754
2025-12-30 16:20:00,6420.775
2025-12-30 16:25:00,6384.2629
2025-12-30 16:30:00,6404.3512
2025-12-30 16:35:00,6367.9473
2025-12-30 16:40:00,6375.6108
2025-12-30 16:45:00,6395.6849
2025-12-30 16:50:00,6388.6064
2025-12-30 16:55:00,6380.1258
2025-12-30 17:00:00,6371.7036
2025-12-30 17:05:00,6361.9605
2025-12-30 17:10:00,6349.7229
2025-12-30 17:15:00,6334.1703
2025-12-30 17:20:00,6323.3665
2025-12-30 17:25:00,6309.0749
2025-12-30 17:30:00,6293.8059
2025-12-30 17:35:00,6284.5743
2025-12-30 17:40:00,6272.8598
2025-12-30 17:45:00,6251.645
2025-12-30 17:50:00,6240.1443
2025-12-30 17:55:00,6225.3495
2025-12-30 18:00:00,6212.845
2025-12-30 18:05:00,6201.6019
2025-12-30 18:10:00,6192.9653
2025-12-30 18:15:00,6183.0916
2025-12-30 18:20:00,6172.0519
2025-12-30 18:25:00,6163.6098
2025-12-30 18:30:00,6153.9328
2025-12-30 18:35:00,6144.3204
2025-12-30 18:40:00,6155.2884
2025-12-30 18:45:00,6148.326
2025-12-30 18:50:00,6138.7724
2025-12-30 18:55:00,6133.3343
2025-12-30 19:00:00,6122.6606
2025-12-30 19:05:00,6110.8938
2025-12-30 19:10:00,6102.8701
2025-12-30 19:15:00,6089.0772
