time,cpu_util
2025-12-30 16:00:00,203.9306
2025-12-30 16:05:00,185.5734
2025-12-30 16:10:00,188.5358
2025-12-30 16:15:00,179.0352
2025-12-30 16:20:00,176.6436
2025-12-30 16:25:00,169.7226
2025-12-30 16:30:00,169.4141
2025-12-30 16:35:00,165.0741
2025-12-30 16:40:00,168.6978
2025-12-30 16:45:00,175.0709
2025-12-30 16:50:00,181.4549
2025-12-30 16:55:00,181.7949
2025-12-30 17:00:00,181.2802
2025-12-30 17:05:00,186.9846
2025-12-30 17:10:00,189.1832
2025-12-30 17:15:00,189.5699
2025-12-30 17:20:00,191.3726
2025-12-30 17:25:00,190.9217
2025-12-30 17:30:00,193.209
2025-12-30 17:35:00,191.0376
2025-12-30 17:40:00,191.2362
2025-12-30 17:45:00,189.3297
2025-12-30 17:50:00,188.5558
2025-12-30 17:55:00,186.0686
2025-12-30 18:00:00,185.0538
2025-12-30 18:05:00,184.5731
2025-12-30 18:10:00,182.1227
2025-12-30 18:15:00,178.5982
2025-12-30 18:20:00,177.2696
2025-12-30 18:25:00,173.3754
2025-12-30 18:30:00,172.7192
2025-12-30 18:35:00,171.4049
2025-12-30 18:40:00,171.235
2025-12-30 18:45:00,169.4211
2025-12-30 18:50:00,168.0132
2025-12-30 18:55:00,165.3728
2025-12-30 19:00:00,164.1842
2025-12-30 19:05:00,163.9944
2025-12-30 19:10:00,162.1054
2025-12-30 19:15:00,160.5683
2025-12-30 19:20:00,159.9244
2025-12-30 19:25:00,160.241
2025-12-30 19:30:00,158.3686
2025-12-30 19:35:00,157.8345
2025-12-30 19:40:00,157.3272
2025-12-30 19:45:00,157.7304
2025-12-30 19:50:00,156.7205
2025-12-30 19:55:00,157.1387
2025-12-30 20:00:00,156.1703
2025-12-30 20:05:00,160.0513
2025-12-30 20:10:00,161.672
2025-12-30 20:15:00,162.8637
2025-12-30 20:20:00,161.9591
2025-12-30 20:25:00,162.4701
2025-12-30 20:30:00,163.6056
2025-12-30 20:35:00,164.6925
2025-12-30 20:40:00,165.407
2025-12-30 20:45:00,165.2086
2025-12-30 20:50:00,165.2966
2025-12-30 20:55:00,163.5043
2025-12-30 21:00:00,163.9385
2025-12-30 21:05:00,165.6537
2025-12-30 21:10:00,167.301
2025-12-30 21:15:00,167.8974
2025-12-30 21:20:00,167.6233
2025-12-30 21:25:00,168.8374
2025-12-30 21:30:00,168.5347
2025-12-30 21:35:00,167.7512
2025-12-30 21:40:00,168.6233
2025-12-30 21:45:00,167.8439
2025-12-30 21:50:00,169.0229
2025-12-30 21:55:00,168.9811
2025-12-30 22:00:00,169.4987
2025-12-30 22:05:00,170.2962
2025-12-30 22:10:00,171.0652
2025-12-30 22:15:00,171.8066
2025-12-30 22:20:00,171.9448
2025-12-30 22:25:00,170.6545
2025-12-30 22:30:00,170.5621
2025-12-30 22:35:00,169.1259
2025-12-30 22:40:00,172.4096
2025-12-30 22:45:00,172.2629
2025-12-30 22:50:00,172.6603
2025-12-30 22:55:00,172.7688
