time,cpu_util
2025-12-30 16:00:00,203.9306
2025-12-30 16:05:00,185.813
2025-12-30 16:10:00,188.6189
2025-12-30 16:15:00,179.4625
2025-12-30 16:20:00,177.1065
2025-12-30 16:25:00,170.5433
2025-12-30 16:30:00,170.1398
2025-12-30 16:35:00,166.0838
2025-12-30 16:40:00,169.2392
2025-12-30 16:45:00,174.8611
2025-12-30 16:50:00,180.4962
2025-12-30 16:55:00,180.8725
2025-12-30 17:00:00,180.5029
2025-12-30 17:05:00,185.3941
2025-12-30 17:10:00,187.3428
2025-12-30 17:15:00,187.7798
2025-12-30 17:20:00,189.3603
2025-12-30 17:25:00,189.1104
2025-12-30 17:30:00,191.0327
2025-12-30 17:35:00,189.4321
2025-12-30 17:40:00,189.6651
2025-12-30 17:45:00,188.2703
2025-12-30 17:50:00,187.7286
2025-12-30 17:55:00,185.893
2025-12-30 18:00:00,185.1457
2025-12-30 18:05:00,184.7886
2025-12-30 18:10:00,182.9996
2025-12-30 18:15:00,180.4347
2025-12-30 18:20:00,179.4253
2025-12-30 18:25:00,176.615
2025-12-30 18:30:00,176.0509
2025-12-30 18:35:00,175.0397
2025-12-30 18:40:00,174.8098
2025-12-30 18:45:00,173.4813
2025-12-30 18:50:00,172.4244
2025-12-30 18:55:00,170.56
2025-12-30 19:00:00,169.6403
2025-12-30 19:05:00,169.3681
2025-12-30 19:10:00,168.0207
2025-12-30 19:15:00,166.8971
2025-12-30 19:20:00,166.3336
2025-12-30 19:25:00,166.3687
2025-12-30 19:30:00,165.0752
2025-12-30 19:35:00,164.5919
2025-12-30 19:40:00,164.1301
2025-12-30 19:45:00,164.2128
2025-12-30 19:50:00,163.475
2025-12-30 19:55:00,163.5689
2025-12-30 20:00:00,162.8734
2025-12-30 20:05:00,164.9396
2025-12-30 20:10:00,165.751
2025-12-30 20:15:00,166.3326
2025-12-30 20:20:00,165.7631
2025-12-30 20:25:00,165.9677
2025-12-30 20:30:00,166.5153
2025-12-30 20:35:00,167.0433
2025-12-30 20:40:00,167.3791
2025-12-30 20:45:00,167.2382
2025-12-30 20:50:00,167.2473
2025-12-30 20:55:00,166.2859
2025-12-30 21:00:00,166.4593
2025-12-30 21:05:00,167.2861
2025-12-30 21:10:00,168.0866
2025-12-30 21:15:00,168.3706
2025-12-30 21:20:00,168.2274
2025-12-30 21:25:00,168.8117
2025-12-30 21:30:00,168.6653
2025-12-30 21:35:00,168.2865
2025-12-30 21:40:00,168.6937
2025-12-30 21:45:00,168.3244
2025-12-30 21:50:00,168.8693
2025-12-30 21:55:00,168.8522
2025-12-30 22:00:00,169.0924
2025-12-30 22:05:00,169.4625
2025-12-30 22:10:00,169.8227
2025-12-30 22:15:00,170.1734
2025-12-30 22:20:00,170.2582
2025-12-30 22:25:00,169.7122
2025-12-30 22:30:00,169.6848
2025-12-30 22:35:00,169.0731
2025-12-30 22:40:00,170.4884
2025-12-30 22:45:00,170.4515
2025-12-30 22:50:00,170.644
2025-12-30 22:55:00,170.7161
2025-12-30 23:00:00,171.4195
2025-12-30 23:05:00,171.8375
2025-12-30 23:10:00,171.6836
2025-12-30 23:15:00,171.5332
2025-12-30 23:20:00,171.5906
2025-12-30 23:25:00,171.7555
2025-12-30 23:30:00,172.03
2025-12-30 23:35:00,171.978
2025-12-30 23:40:00,172.2445
2025-12-30 23:45:00,172.2907
2025-12-30 23:50:00,171.7359
2025-12-30 23:55:00,171.5074
2025-12-31 00:00:00,171.0442
2025-12-31 00:05:00,170.5187
2025-12-31 00:10:00,169.9363
2025-12-31 00:15:00,169.3017
2025-12-31 00:20:00,168.562
2025-12-31 00:25:00,168.0164
2025-12-31 00:30:00,167.3034
2025-12-31 00:35:00,166.6043
2025-12-31 00:40:00,165.974
2025-12-31 00:45:00,165.3007
2025-12-31 00:50:00,164.3629
2025-12-31 00:55:00,163.5255
2025-12-31 01:00:00,162.6213
2025-12-31 01:05:00,161.905
2025-12-31 01:10:00,161.0317
2025-12-31 01:15:00,160.1013
2025-12-31 01:20:00,159.1875
2025-12-31 01:25:00,158.4405
2025-12-31 01:30:00,157.6282
2025-12-31 01:35:00,156.8678
2025-12-31 01:40:00,155.9803
2025-12-31 01:45:00,155.371
2025-12-31 01:50:00,154.5766
2025-12-31 01:55:00,153.6435
2025-12-31 02:00:00,153.0272
2025-12-31 02:05:00,152.2718
2025-12-31 02:10:00,151.5288
2025-12-31 02:15:00,150.7344
2025-12-31 02:20:00,150.0497
2025-12-31 02:25:00,149.1965
2025-12-31 02:30:00,148.5352
2025-12-31 02:35:00,147.8193
2025-12-31 02:40:00,146.9552
2025-12-31 02:45:00,146.2331
2025-12-31 02:50:00,145.4417
2025-12-31 02:55:00,144.7424
2025-12-31 03:00:00,144.0537
2025-12-31 03:05:00,143.4043
2025-12-31 03:10:00,142.6111
2025-12-31 03:15:00,141.9004
2025-12-31 03:20:00,141.3113
2025-12-31 03:25:00,140.5959
2025-12-31 03:30:00,139.7341
2025-12-31 03:35:00,139.0901
2025-12-31 03:40:00,138.4817
2025-12-31 03:45:00,137.7841
2025-12-31 03:50:00,137.119
2025-12-31 03:55:00,136.4867
2025-12-31 04:00:00,135.9991
2025-12-31 04:05:00,135.3832
2025-12-31 04:10:00,134.9737
2025-12-31 04:15:00,134.3279
2025-12-31 04:20:00,133.9652
2025-12-31 04:25:00,133.6075
2025-12-31 04:30:00,133.0761
2025-12-31 04:35:00,132.4809
2025-12-31 04:40:00,131.9159
2025-12-31 04:45:00,131.4063
2025-12-31 04:50:00,130.9033
2025-12-31 04:55:00,130.4592
2025-12-31 05:00:00,129.9942
2025-12-31 05:05:00,129.6816
2025-12-31 05:10:00,129.3409
2025-12-31 05:15:00,129.3092
2025-12-31 05:20:00,129.0065
2025-12-31 05:25:00,128.6173
2025-12-31 05:30:00,128.7377
2025-12-31 05:35:00,128.6252
2025-12-31 05:40:00,128.4365
2025-12-31 05:45:00,128.3687
2025-12-31 05:50:00,128.4384
2025-12-31 05:55:00,128.2911
2025-12-31 06:00:00,128.6352
2025-12-31 06:05:00,128.9152
2025-12-31 06:10:00,129.1348
2025-12-31 06:15:00,129.3519
2025-12-31 06:20:00,129.2015
2025-12-31 06:25:00,129.2169
2025-12-31 06:30:00,129.545
2025-12-31 06:35:00,129.5142
2025-12-31 06:40:00,129.7791
2025-12-31 06:45:00,130.6797
2025-12-31 06:50:00,131.2529
2025-12-31 06:55:00,131.62
2025-12-31 07:00:00,132.1122
2025-12-31 07:05:00,132.7408
2025-12-31 07:10:00,133.518
2025-12-31 07:15:00,134.37
2025-12-31 07:20:00,135.2997
2025-12-31 07:25:00,135.7569
2025-12-31 07:30:00,136.2768
2025-12-31 07:35:00,136.8618
2025-12-31 07:40:00,137.7596
2025-12-31 07:45:00,138.6478
2025-12-31 07:50:00,139.0102
2025-12-31 07:55:00,139.7983
2025-12-31 08:00:00,140.4978
2025-12-31 08:05:00,141.0414
2025-12-31 08:10:00,141.6515
2025-12-31 08:15:00,142.3307
2025-12-31 08:20:00,142.8561
2025-12-31 08:25:00,143.6011
2025-12-31 08:30:00,144.1854
2025-12-31 08:35:00,144.5001
2025-12-31 08:40:00,145.0038
2025-12-31 08:45:00,145.5023
2025-12-31 08:50:00,145.6928
2025-12-31 08:55:00,146.5686
2025-12-31 09:00:00,147.1942
2025-12-31 09:05:00,147.4833
2025-12-31 09:10:00,148.3382
2025-12-31 09:15:00,148.6775
2025-12-31 09:20:00,148.9544
2025-12-31 09:25:00,149.3494
2025-12-31 09:30:00,149.6202
2025-12-31 09:35:00,149.7797
2025-12-31 09:40:00,150.046
2025-12-31 09:45:00,150.9498
2025-12-31 09:50:00,151.7596
2025-12-31 09:55:00,151.4699
2025-12-31 10:00:00,151.7798
2025-12-31 10:05:00,152.0869
2025-12-31 10:10:00,152.2798
2025-12-31 10:15:00,152.839
2025-12-31 10:20:00,152.7523
2025-12-31 10:25:00,152.9394
2025-12-31 10:30:00,153.0736
2025-12-31 10:35:00,152.8452
2025-12-31 10:40:00,153.4631
2025-12-31 10:45:00,153.6965
2025-12-31 10:50:00,153.9834
2025-12-31 10:55:00,154.3258
2025-12-31 11:00:00,154.3566
2025-12-31 11:05:00,154.387
2025-12-31 11:10:00,154.3743
2025-12-31 11:15:00,154.4965
2025-12-31 11:20:00,154.7189
2025-12-31 11:25:00,154.7916
2025-12-31 11:30:00,154.7364
2025-12-31 11:35:00,155.0093
2025-12-31 11:40:00,155.1749
2025-12-31 11:45:00,155.559
2025-12-31 11:50:00,155.6259
2025-12-31 11:55:00,155.6485
2025-12-31 12:00:00,155.5519
2025-12-31 12:05:00,155.4561
2025-12-31 12:10:00,155.7193
2025-12-31 12:15:00,155.8298
2025-12-31 12:20:00,155.6979
2025-12-31 12:25:00,155.9051
2025-12-31 12:30:00,156.1627
2025-12-31 12:35:00,156.4182
2025-12-31 12:40:00,156.7831
2025-12-31 12:45:00,157.0338
2025-12-31 12:50:00,157.2309
2025-12-31 12:55:00,157.4263
2025-12-31 13:00:00,157.6715
2025-12-31 13:05:00,157.6423
2025-12-31 13:10:00,157.6134
2025-12-31 13:15:00,157.8554
2025-12-31 13:20:00,157.7878
2025-12-31 13:25:00,157.9771
2025-12-31 13:30:00,157.9862
2025-12-31 13:35:00,157.9184
2025-12-31 13:40:00,158.1055
2025-12-31 13:45:00,158.002
2025-12-31 13:50:00,157.9718
2025-12-31 13:55:00,157.9419
2025-12-31 14:00:00,157.8753
2025-12-31 14:05:00,157.9682
2025-12-31 14:10:00,158.0177
2025-12-31 14:15:00,157.9512
2025-12-31 14:20:00,157.8852
2025-12-31 14:25:00,158.0214
2025-12-31 14:30:00,158.03
2025-12-31 14:35:00,158.0786
2025-12-31 14:40:00,157.9454
2025-12-31 14:45:00,157.8132
2025-12-31 14:50:00,157.7489
2025-12-31 14:55:00,157.6509
2025-12-31 15:00:00,157.5536
2025-12-31 15:05:00,157.6887
2025-12-31 15:10:00,157.6988
2025-12-31 15:15:00,158.028
2025-12-31 15:20:00,157.9991
2025-12-31 15:25:00,158.0467
2025-12-31 15:30:00,158.0178
2025-12-31 15:35:00,158.3969
2025-12-31 15:40:00,158.3666
2025-12-31 15:45:00,158.3014
2025-12-31 15:50:00,158.2367
